barrio;año;poblacion_total;numero_hogares;area_ha;estrato_promedio;codigo_geo;deficit_habitacional
Barrio_177;2023;9225;1995;14.92;5;CG_556;233
Barrio_177;2024;11614;2730;4.71;3;CG_265;926
Barrio_177;2025;47879;10521;17.18;2;CG_238;2653
Barrio_178;2010;19469;3529;16.82;2;CG_672;2268
Barrio_178;2011;19913;3344;2.24;6;CG_768;1807
Barrio_178;2012;36253;6598;12.16;4;CG_939;1362
Barrio_178;2013;29411;6383;11.69;6;CG_875;3331
Barrio_178;2014;39702;19021;12.71;5;CG_715;4330
Barrio_178;2015;11768;2994;10.8;6;CG_653;673
Barrio_178;2016;11101;1942;6.81;3;CG_717;498
Barrio_178;2017;36988;6908;16.59;4;CG_114;2747
Barrio_178;2018;16301;2985;15.78;2;CG_462;1548
Barrio_178;2019;29245;9781;8.57;6;CG_153;648
Barrio_178;2020;14950;5357;17.82;5;CG_934;393
Barrio_178;2021;38524;10241;18.71;1;CG_122;2927
Barrio_178;2022;40695;10712;13.54;1;CG_111;4766
Barrio_178;2023;11172;1955;17.71;3;CG_181;336
Barrio_178;2024;39609;12785;4.94;3;CG_796;2376
Barrio_178;2025;24827;6837;0.89;5;CG_474;1955
Barrio_179;2010;40492;10708;17.9;4;CG_957;1347
Barrio_179;2011;47155;10512;4.99;6;CG_424;1298
Barrio_179;2012;35871;6877;5.51;2;CG_787;4194
Barrio_179;2013;23055;6095;10.39;4;CG_946;1218
Barrio_179;2014;10272;2282;18.77;3;CG_287;976
Barrio_179;2015;6713;1776;9.55;4;CG_671;227
Barrio_179;2016;33841;5938;14.61;5;CG_477;3954
Barrio_179;2017;6897;2066;5.39;4;CG_575;227
Barrio_179;2018;33417;7658;9.84;5;CG_434;2702
Barrio_179;2019;6362;2017;5.17;2;CG_207;743
Barrio_179;2020;15190;7405;11.2;5;CG_419;389
Barrio_179;2021;36093;8004;12.34;3;CG_137;2917
Barrio_179;2022;30009;5296;9.99;4;CG_749;2756
Barrio_179;2023;10595;2411;16.01;6;CG_921;572
Barrio_179;2024;31951;13405;10.7;1;CG_225;907
Barrio_179;2025;33960;8937;9.24;6;CG_781;1640
Barrio_180;2010;20597;3939;6.89;4;CG_174;2454
Barrio_180;2011;26468;4540;13.45;6;CG_542;1216
Barrio_180;2012;25719;6423;1.57;5;CG_798;2822
Barrio_180;2013;39433;9079;3.99;4;CG_983;2351
Barrio_180;2014;41119;14079;14.46;6;CG_858;4740
Barrio_180;2015;18900;3306;7.02;1;CG_547;640
Barrio_180;2016;20038;8658;16.45;1;CG_260;2350
Barrio_180;2017;3304;767;6.68;3;CG_404;325
Barrio_180;2018;19777;6035;6.48;3;CG_108;1776
Barrio_180;2019;20660;10117;12.75;2;CG_190;1298
Barrio_180;2020;12161;2069;1.93;2;CG_493;799
Barrio_180;2021;47936;16782;17.82;1;CG_553;1222
Barrio_180;2022;40160;10480;13.03;4;CG_756;1445
Barrio_180;2023;27389;4932;15.02;2;CG_500;2539
Barrio_180;2024;8536;3933;19.26;1;CG_245;369
Barrio_180;2025;31983;7494;18.28;5;CG_792;1483
Barrio_181;2010;48660;17595;18.12;5;CG_377;5156
Barrio_181;2011;48730;19663;12.72;2;CG_117;4034
Barrio_181;2012;18104;3557;11.68;6;CG_240;831
Barrio_181;2013;19527;9048;5.01;3;CG_102;663
Barrio_181;2014;20786;6609;11.09;4;CG_913;2324
Barrio_181;2015;13391;2961;7.69;5;CG_204;635
Barrio_181;2016;46341;16763;1.6;1;CG_397;2358
Barrio_181;2017;28991;13048;4.03;6;CG_679;2414
Barrio_181;2018;48610;9339;3.8;5;CG_395;3939
Barrio_181;2019;44792;21421;10.23;4;CG_221;1135
Barrio_181;2020;9693;3417;6.54;3;CG_819;745
Barrio_181;2021;28878;11020;18.9;2;CG_398;2545
Barrio_181;2022;37944;8302;12.8;3;CG_901;2275
Barrio_181;2023;35900;7231;8.14;3;CG_939;2020
Barrio_181;2024;48546;9846;9.0;1;CG_629;4054
Barrio_181;2025;30578;8027;0.61;2;CG_794;3384
Barrio_182;2010;41288;18951;18.08;1;CG_321;1114
Barrio_182;2011;41421;13861;3.9;1;CG_463;4572
Barrio_182;2012;26754;5689;17.96;6;CG_104;1111
Barrio_182;2013;14744;6701;14.92;2;CG_549;1451
Barrio_182;2014;23014;4379;12.09;5;CG_556;1085
Barrio_182;2015;39169;14936;8.66;3;CG_442;860
Barrio_182;2016;28756;11838;3.08;2;CG_385;2820
Barrio_182;2017;12043;2791;9.21;1;CG_129;991
Barrio_182;2018;10578;2418;18.48;2;CG_564;424
Barrio_182;2019;20206;7323;13.42;3;CG_644;1456
Barrio_182;2020;47986;12676;6.94;5;CG_868;2156
Barrio_182;2021;14298;4427;17.08;1;CG_730;910
Barrio_182;2022;30538;14572;4.54;5;CG_755;2467
Barrio_182;2023;30556;5931;17.68;1;CG_338;1980
Barrio_182;2024;1845;480;14.22;5;CG_147;171
Barrio_182;2025;17207;4925;10.63;3;CG_301;588
Barrio_183;2010;17514;3895;8.41;4;CG_875;742
Barrio_183;2011;19401;3697;6.72;4;CG_659;947
Barrio_183;2012;41914;7345;0.9;1;CG_636;4691
Barrio_183;2013;25664;5697;10.41;1;CG_976;1370
Barrio_183;2014;15856;3500;12.7;3;CG_481;1628
Barrio_183;2015;19524;4199;13.87;1;CG_348;1440
Barrio_183;2016;14626;6037;13.15;6;CG_988;1092
Barrio_183;2017;18066;7040;13.9;3;CG_695;1214
Barrio_183;2018;18299;6785;17.32;2;CG_910;942
Barrio_183;2019;10630;2823;2.11;3;CG_198;627
Barrio_183;2020;13236;2497;18.44;3;CG_272;1210
Barrio_183;2021;13284;2778;14.96;1;CG_299;1176
Barrio_183;2022;23373;5264;1.59;3;CG_205;1827
Barrio_183;2023;45676;12800;15.98;5;CG_658;4942
Barrio_183;2024;12024;3187;2.19;3;CG_325;1384
Barrio_183;2025;30569;5904;15.89;1;CG_921;790
Barrio_184;2010;17738;6423;3.15;5;CG_296;1912
Barrio_184;2011;21403;5183;3.1;3;CG_432;2156
Barrio_184;2012;13050;2217;8.4;5;CG_458;654
Barrio_184;2013;34187;7800;13.82;1;CG_727;2650
Barrio_184;2014;26160;6906;10.81;5;CG_116;1964
Barrio_184;2015;14631;2601;6.42;6;CG_314;705
Barrio_184;2016;6402;1241;15.85;3;CG_757;634
Barrio_184;2017;18216;3410;0.8;5;CG_222;1064
Barrio_184;2018;45027;8944;2.05;2;CG_165;4549
Barrio_184;2019;5724;2095;15.61;4;CG_175;502
Barrio_184;2020;16974;2983;7.6;2;CG_520;1506
Barrio_184;2021;18880;3778;15.85;2;CG_726;1430
Barrio_184;2022;32247;8305;11.09;1;CG_403;2916
Barrio_184;2023;12147;3597;10.89;1;CG_675;1324
Barrio_184;2024;24713;5095;18.97;1;CG_127;1727
Barrio_184;2025;22065;5593;14.69;3;CG_248;861
Barrio_185;2010;13686;2948;7.92;5;CG_763;1448
Barrio_185;2011;34532;14874;12.84;5;CG_812;2219
Barrio_185;2012;5777;1122;9.86;3;CG_773;182
Barrio_185;2013;38752;9130;11.58;3;CG_986;3373
Barrio_185;2014;45345;8776;9.89;6;CG_683;2831
Barrio_185;2015;43809;10126;18.22;1;CG_380;4643
Barrio_185;2016;3499;897;5.56;2;CG_570;412
Barrio_185;2017;11348;1983;2.64;5;CG_193;1026
Barrio_185;2018;46030;8242;17.39;2;CG_287;2698
Barrio_185;2019;46361;9639;4.73;1;CG_481;3199
Barrio_185;2020;11758;5342;18.08;6;CG_873;1086
Barrio_185;2021;10132;4133;7.2;4;CG_193;916
Barrio_185;2022;19524;4361;12.24;3;CG_183;988
Barrio_185;2023;37351;6582;6.98;1;CG_978;1116
Barrio_185;2024;15701;2757;12.93;6;CG_842;1077
Barrio_185;2025;36434;7653;2.13;1;CG_538;2209
Barrio_186;2010;1932;405;19.05;5;CG_293;63
Barrio_186;2011;21414;3572;5.77;3;CG_976;2428
Barrio_186;2012;17922;6875;4.79;6;CG_538;1932
Barrio_186;2013;42532;8908;15.31;5;CG_994;3000
Barrio_186;2014;6833;1258;5.06;2;CG_330;317
Barrio_186;2015;12042;5121;2.61;5;CG_485;899
Barrio_186;2016;29824;4978;2.26;3;CG_174;3022
Barrio_186;2017;44771;12314;1.26;4;CG_139;4289
Barrio_186;2018;19971;3563;1.92;1;CG_402;832
Barrio_186;2019;4880;1621;7.86;3;CG_899;248
Barrio_186;2020;16476;3650;6.41;6;CG_442;765
Barrio_186;2021;12917;4281;15.85;6;CG_839;727
Barrio_186;2022;11577;4239;4.06;3;CG_785;736
Barrio_186;2023;17838;3665;17.45;1;CG_664;1929
Barrio_186;2024;14867;7079;7.79;2;CG_529;351
Barrio_186;2025;43104;7471;15.89;5;CG_762;1893
Barrio_187;2010;33815;5710;7.51;4;CG_537;1638
Barrio_187;2011;28043;7140;9.09;6;CG_385;1940
Barrio_187;2012;18328;5287;16.22;6;CG_560;2187
Barrio_187;2013;9746;1775;3.39;1;CG_726;313
Barrio_187;2014;14415;4184;6.24;2;CG_292;1725
Barrio_187;2015;10288;2879;16.97;4;CG_790;552
Barrio_187;2016;16986;5209;9.07;6;CG_268;1301
Barrio_187;2017;29660;6750;9.18;4;CG_938;3322
Barrio_187;2018;44623;9282;16.7;6;CG_350;1317
Barrio_187;2019;13352;2334;2.92;2;CG_804;803
Barrio_187;2020;13399;2796;6.26;6;CG_379;964
Barrio_187;2021;23727;6137;10.24;4;CG_670;1223
Barrio_187;2022;18388;3929;12.15;6;CG_943;453
Barrio_187;2023;49975;14244;6.45;4;CG_534;1547
Barrio_187;2024;6944;1279;7.17;5;CG_802;528
Barrio_187;2025;30223;6034;3.18;6;CG_631;1612
Barrio_188;2010;11161;2833;7.18;2;CG_719;426
Barrio_188;2011;32533;5999;9.72;1;CG_497;937
Barrio_188;2012;15313;3057;10.84;2;CG_517;1300
Barrio_188;2013;24813;4209;9.35;4;CG_418;911
Barrio_188;2014;15095;3016;9.83;5;CG_342;420
Barrio_188;2015;42044;12389;13.03;2;CG_133;3142
Barrio_188;2016;33104;9789;7.5;1;CG_571;3314
Barrio_188;2017;32422;6758;5.13;1;CG_296;3300
Barrio_188;2018;27885;7035;19.42;1;CG_669;1080
Barrio_188;2019;49350;10400;6.35;1;CG_187;1497
Barrio_188;2020;43391;7412;8.6;2;CG_979;4456
Barrio_188;2021;47543;11068;5.63;1;CG_898;1457
Barrio_188;2022;40832;18691;3.3;1;CG_174;1799
Barrio_188;2023;14469;5042;14.37;6;CG_163;1690
Barrio_188;2024;8536;1482;5.33;3;CG_352;752
Barrio_188;2025;42074;13985;8.19;4;CG_670;5006
Barrio_189;2010;34338;12865;15.54;1;CG_448;2468
Barrio_189;2011;14048;4965;6.36;1;CG_412;734
Barrio_189;2012;7135;2921;12.72;4;CG_764;294
Barrio_189;2013;43560;8251;1.72;2;CG_553;4389
Barrio_189;2014;33292;6364;14.95;6;CG_404;1619
Barrio_189;2015;12639;2459;10.79;2;CG_297;674
Barrio_189;2016;34926;7697;0.66;1;CG_870;1787
Barrio_189;2017;34186;8389;4.93;3;CG_893;3284
Barrio_189;2018;12302;3170;17.98;2;CG_146;840
Barrio_189;2019;29798;8708;1.97;5;CG_849;1743
Barrio_189;2020;32750;7038;4.17;4;CG_899;2179
Barrio_189;2021;15576;4981;0.89;4;CG_557;530
Barrio_189;2022;45837;19538;16.87;6;CG_866;1977
Barrio_189;2023;45779;9395;8.94;5;CG_189;4008
Barrio_189;2024;6968;1839;11.32;3;CG_710;810
Barrio_189;2025;12563;2100;16.94;2;CG_995;521
Barrio_190;2010;1119;230;11.68;1;CG_898;89
Barrio_190;2011;35121;7394;14.39;3;CG_433;4091
Barrio_190;2012;4216;892;5.29;3;CG_633;335
Barrio_190;2013;31192;7718;16.29;2;CG_446;3426
Barrio_190;2014;45318;10312;5.35;6;CG_646;1218
Barrio_190;2015;18250;7915;5.97;1;CG_515;1554
Barrio_190;2016;13302;5209;12.33;1;CG_469;1160
Barrio_190;2017;44502;8800;1.92;6;CG_602;3004
Barrio_190;2018;28218;6241;4.88;4;CG_275;2651
Barrio_190;2019;35648;12572;13.19;3;CG_982;1937
Barrio_190;2020;26780;7659;8.19;6;CG_806;3039
Barrio_190;2021;18943;3620;19.58;3;CG_822;2092
Barrio_190;2022;40472;9501;14.74;1;CG_280;4478
Barrio_190;2023;21272;5215;13.44;6;CG_917;1620
Barrio_190;2024;5302;2078;8.17;1;CG_568;593
Barrio_190;2025;32093;5820;17.66;4;CG_381;3575
Barrio_191;2010;24962;5493;1.81;4;CG_551;2790
Barrio_191;2011;45572;17686;13.02;1;CG_346;2120
Barrio_191;2012;16196;3132;15.52;4;CG_431;1481
Barrio_191;2013;30025;7310;19.54;2;CG_826;824
Barrio_191;2014;38480;6658;4.19;1;CG_986;2981
Barrio_191;2015;36289;17361;1.85;4;CG_312;1062
Barrio_191;2016;19885;4568;6.55;3;CG_230;1723
Barrio_191;2017;47727;18524;4.4;1;CG_804;5535
Barrio_191;2018;22826;4407;13.24;1;CG_828;2592
Barrio_191;2019;33320;8344;7.37;3;CG_592;1390
Barrio_191;2020;45362;15642;9.91;2;CG_773;999
Barrio_191;2021;7875;1889;2.99;1;CG_669;275
Barrio_191;2022;20664;4980;2.08;4;CG_718;2090
Barrio_191;2023;17207;4268;11.92;6;CG_410;1671
Barrio_191;2024;27302;13545;12.32;5;CG_151;2137
Barrio_191;2025;4444;911;16.03;6;CG_586;218
Barrio_192;2010;4650;1688;5.74;3;CG_446;382
Barrio_192;2011;30943;12887;0.79;5;CG_857;1424
Barrio_192;2012;12490;2844;19.57;1;CG_630;1316
Barrio_192;2013;29818;11000;9.09;5;CG_227;1730
Barrio_192;2014;38312;9694;18.87;5;CG_982;4422
Barrio_192;2015;11915;2181;9.67;1;CG_987;983
Barrio_192;2016;13426;3154;1.69;1;CG_438;795
Barrio_192;2017;42836;7306;7.66;4;CG_737;1940
Barrio_192;2018;44939;11779;7.28;2;CG_895;4365
Barrio_192;2019;6603;1176;12.33;5;CG_623;213
Barrio_192;2020;37051;18204;13.85;1;CG_453;4171
Barrio_192;2021;39879;19917;14.14;5;CG_615;2711
Barrio_192;2022;48827;17081;2.74;3;CG_144;1416
Barrio_192;2023;47097;8924;15.09;5;CG_700;4468
Barrio_192;2024;7651;2116;11.34;5;CG_546;876
Barrio_192;2025;32689;10183;12.03;4;CG_905;1769
Barrio_193;2010;44413;18364;6.39;3;CG_391;2553
Barrio_193;2011;36662;14242;2.56;4;CG_397;2217
Barrio_193;2012;39330;15355;2.3;6;CG_525;970
Barrio_193;2013;43492;11132;7.62;4;CG_187;1692
Barrio_193;2014;34187;8018;4.26;6;CG_224;808
Barrio_193;2015;41780;7822;14.81;2;CG_512;4809
Barrio_193;2016;3080;764;0.85;1;CG_785;103
Barrio_193;2017;33410;6471;19.46;2;CG_579;2730
Barrio_193;2018;33456;6861;18.93;4;CG_715;2020
Barrio_193;2019;35685;9035;13.6;4;CG_806;2638
Barrio_193;2020;23374;4447;15.79;4;CG_644;1401
Barrio_193;2021;35372;8437;14.06;5;CG_290;1925
Barrio_193;2022;25215;8024;8.29;1;CG_783;1842
Barrio_193;2023;11752;2090;8.07;5;CG_142;784
Barrio_193;2024;11806;2002;16.93;6;CG_769;467
Barrio_193;2025;49574;9197;6.94;6;CG_191;5311
Barrio_194;2010;6922;2959;13.52;3;CG_763;768
Barrio_194;2011;2749;913;1.04;1;CG_769;242
Barrio_194;2012;49735;11789;1.38;1;CG_269;4257
Barrio_194;2013;16688;6494;13.39;1;CG_532;1656
Barrio_194;2014;4793;1010;4.57;1;CG_680;534
Barrio_194;2015;30012;11563;8.47;2;CG_445;823
Barrio_194;2016;19715;8034;7.69;1;CG_191;2025
Barrio_194;2017;19287;9512;18.7;5;CG_960;1004
Barrio_194;2018;47477;16225;11.19;1;CG_477;1711
Barrio_194;2019;47441;9860;14.07;5;CG_382;4887
Barrio_194;2020;5429;2379;16.44;2;CG_211;429
Barrio_194;2021;47677;8579;11.68;3;CG_948;3692
Barrio_194;2022;18941;4441;17.1;5;CG_284;2152
Barrio_194;2023;49469;12880;11.44;4;CG_502;2643
Barrio_194;2024;22645;4731;12.51;1;CG_748;2696
Barrio_194;2025;43854;10568;5.01;1;CG_133;2070
Barrio_195;2010;20655;3777;7.04;1;CG_203;2461
Barrio_195;2011;38731;7643;0.77;5;CG_935;4635
Barrio_195;2012;23247;9055;7.55;3;CG_599;1747
Barrio_195;2013;29715;8853;14.65;2;CG_825;2366
Barrio_195;2014;11442;3167;19.7;2;CG_380;541
Barrio_195;2015;21696;8252;1.73;4;CG_124;1240
Barrio_195;2016;11122;1862;13.42;4;CG_890;1211
Barrio_195;2017;13604;2775;13.18;4;CG_156;593
Barrio_195;2018;18619;9015;3.94;1;CG_740;581
Barrio_195;2019;9751;2751;2.54;1;CG_429;760
Barrio_195;2020;22540;7961;5.14;6;CG_453;2210
Barrio_195;2021;14794;3413;8.87;2;CG_894;659
Barrio_195;2022;12095;2049;10.66;2;CG_502;1272
Barrio_195;2023;43110;11507;13.34;4;CG_390;979
Barrio_195;2024;30745;9321;19.34;4;CG_487;2643
Barrio_195;2025;43664;8678;6.18;6;CG_943;3167
Barrio_196;2010;28843;7498;19.72;1;CG_104;2182
Barrio_196;2011;3367;1473;8.67;4;CG_786;178
Barrio_196;2012;9469;1748;19.03;5;CG_151;502
Barrio_196;2013;37057;11888;8.09;4;CG_821;3801
Barrio_196;2014;31559;6968;17.49;3;CG_303;1807
Barrio_196;2015;37833;7911;10.89;2;CG_310;1875
Barrio_196;2016;8752;3452;3.46;1;CG_185;738
Barrio_196;2017;45820;18593;8.49;5;CG_137;4602
Barrio_196;2018;41874;16988;5.69;4;CG_957;2704
Barrio_196;2019;42507;8011;14.77;5;CG_905;1307
Barrio_196;2020;4905;2089;14.77;1;CG_894;360
Barrio_196;2021;12285;3107;5.75;5;CG_704;1413
Barrio_196;2022;24159;5684;12.39;3;CG_884;1491
Barrio_196;2023;46259;11542;16.4;2;CG_349;4222
Barrio_196;2024;46616;17892;14.05;5;CG_371;2767
Barrio_196;2025;46279;8359;0.98;2;CG_186;5396
Barrio_197;2010;20683;10161;3.55;3;CG_901;1655
Barrio_197;2011;43276;21293;8.65;5;CG_807;3458
Barrio_197;2012;39940;14420;11.21;1;CG_111;1307
Barrio_197;2013;1537;260;3.16;3;CG_389;115
Barrio_197;2014;9344;3504;14.45;6;CG_675;787
Barrio_197;2015;11494;3424;1.46;4;CG_987;727
Barrio_197;2016;29602;11036;7.98;6;CG_382;2233
Barrio_197;2017;9642;2435;12.02;5;CG_103;269
Barrio_197;2018;47212;9304;7.71;3;CG_709;3303
Barrio_197;2019;25210;10670;6.28;2;CG_982;1621
Barrio_197;2020;3108;649;8.34;3;CG_788;273
Barrio_197;2021;32460;7392;17.87;4;CG_211;1948
Barrio_197;2022;39385;17994;10.05;4;CG_842;4284
Barrio_197;2023;16073;2811;16.05;5;CG_808;367
Barrio_197;2024;11635;4214;2.88;3;CG_663;944
Barrio_197;2025;28686;7891;13.87;6;CG_332;1509
Barrio_198;2010;6163;1029;19.72;1;CG_168;628
Barrio_198;2011;26212;4798;17.07;2;CG_742;2419
Barrio_198;2012;8047;1447;15.61;4;CG_223;870
Barrio_198;2013;6211;1446;12.01;6;CG_443;568
Barrio_198;2014;3345;688;6.21;6;CG_808;386
Barrio_198;2015;2035;363;3.1;5;CG_382;224
Barrio_198;2016;6693;1338;17.77;4;CG_800;264
Barrio_198;2017;40939;12087;13.4;5;CG_600;1995
Barrio_198;2018;21157;5417;12.79;4;CG_798;2060
Barrio_198;2019;47104;12225;14.01;4;CG_448;2374
Barrio_198;2020;1778;868;19.04;3;CG_109;200
Barrio_198;2021;38040;13651;6.04;5;CG_126;3540
Barrio_198;2022;29888;6575;3.84;2;CG_466;711
Barrio_198;2023;16549;4452;8.24;2;CG_281;1922
Barrio_198;2024;1949;679;17.87;5;CG_121;135
Barrio_198;2025;9881;4564;4.67;2;CG_664;818
Barrio_199;2010;49314;21061;10.16;5;CG_172;1312
Barrio_199;2011;45199;9486;16.9;3;CG_746;1803
Barrio_199;2012;45605;13765;2.44;4;CG_269;3789
Barrio_199;2013;9354;1704;15.49;5;CG_203;701
Barrio_199;2014;15375;4267;6.89;5;CG_119;1735
Barrio_199;2015;10335;3296;20.0;6;CG_712;266
Barrio_199;2016;44452;12944;10.96;1;CG_500;4017
Barrio_199;2017;49740;23905;2.18;6;CG_336;1888
Barrio_199;2018;21125;4881;11.2;6;CG_602;2528
Barrio_199;2019;8723;3285;12.5;1;CG_402;696
Barrio_199;2020;6460;1750;10.74;1;CG_676;605
Barrio_199;2021;38377;8791;14.44;6;CG_234;1643
Barrio_199;2022;34098;11833;2.98;3;CG_294;2644
Barrio_199;2023;29356;7978;12.03;2;CG_342;2632
Barrio_199;2024;8356;1920;17.12;6;CG_653;927
Barrio_199;2025;48674;11645;2.61;6;CG_953;4534
Barrio_200;2010;9350;1831;7.3;3;CG_763;351
Barrio_200;2011;40504;12726;14.62;6;CG_329;3905
Barrio_200;2012;14836;3857;14.21;4;CG_963;1701
Barrio_200;2013;7202;1704;17.42;3;CG_651;654
Barrio_200;2014;25546;6889;1.91;5;CG_358;1316
Barrio_200;2015;42918;14754;10.28;2;CG_336;5021
Barrio_200;2016;33827;8906;10.87;6;CG_268;2447
Barrio_200;2017;34033;8415;13.3;3;CG_466;2901
Barrio_200;2018;14256;7055;5.08;4;CG_579;1351
Barrio_200;2019;1745;592;19.47;3;CG_649;148
Barrio_200;2020;19518;8939;0.66;3;CG_119;1168
Barrio_200;2021;8434;2750;5.19;6;CG_963;606
Barrio_200;2022;41373;13876;17.48;2;CG_939;4677
Barrio_200;2023;4451;814;6.46;2;CG_615;181
Barrio_200;2024;30345;8016;18.35;2;CG_914;1280
Barrio_200;2025;28915;6133;4.67;5;CG_698;2072
